side	keyword	normalized_keyword	entity_id	display_name	matched_field	matched_text	match_method
source	voice	voice	ENT_212BD61C1403B14351E6	depression (negativeㆍspiritlessㆍworryingㆍtimidㆍdark countenanceㆍlow voice)	display_name	depression (negativeㆍspiritlessㆍworryingㆍtimidㆍdark countenanceㆍlow voice)	normalized_substring
source	voice	voice	ENT_223776112AA25B980C91	voice quality and intensity	aliases	voice quality and intensity	normalized_substring
source	voice	voice	ENT_223776112AA25B980C91	voice quality and intensity	display_name	voice quality and intensity	normalized_substring
source	voice	voice	ENT_22704A1D8C1AE886B4F8	hyperfunctional voice behaviors	aliases	hyperfunctional voice behaviors	normalized_substring
source	voice	voice	ENT_22704A1D8C1AE886B4F8	hyperfunctional voice behaviors	display_name	hyperfunctional voice behaviors	normalized_substring
source	vocal	vocal	ENT_22CEC07B651BAD32C9AB	surgical treatment of vocal nodules	aliases	surgical treatment of vocal nodules	normalized_substring
source	vocal	vocal	ENT_22CEC07B651BAD32C9AB	surgical treatment of vocal nodules	display_name	surgical treatment of vocal nodules	normalized_substring
source	sound	sound	ENT_22D991960A13B5BAA709	Intraoperative ultrasound	aliases	Intraoperative ultrasound	normalized_substring
source	sound	sound	ENT_22D991960A13B5BAA709	Intraoperative ultrasound	display_name	Intraoperative ultrasound	normalized_substring
source	vocal	vocal	ENT_22F2B5F1B7649BF99E53	early stage of vocal cord carcinoma	aliases	early stage of vocal cord carcinoma	normalized_substring
source	vocal	vocal	ENT_22F2B5F1B7649BF99E53	early stage of vocal cord carcinoma	display_name	early stage of vocal cord carcinoma	normalized_substring
source	vocal	vocal	ENT_23353402E4B42AB92ACC	fluid build up in the vocal folds	aliases	fluid build up in the vocal folds	normalized_substring
source	vocal	vocal	ENT_23353402E4B42AB92ACC	fluid build up in the vocal folds	display_name	fluid build up in the vocal folds	normalized_substring
source	voice	voice	ENT_23DE136FA81C53EAB5E0	voice symptoms	aliases	voice symptoms	normalized_substring
source	voice	voice	ENT_23DE136FA81C53EAB5E0	voice symptoms	display_name	voice symptoms	normalized_substring
source	acoustic	acoustic	ENT_23FE635FBF55182476C7	electric and acoustic stimulation (EAS) with intact hearing in the implanted ear	aliases	electric and acoustic stimulation (EAS) with intact hearing in the implanted ear	normalized_substring
source	acoustic	acoustic	ENT_23FE635FBF55182476C7	electric and acoustic stimulation (EAS) with intact hearing in the implanted ear	display_name	electric and acoustic stimulation (EAS) with intact hearing in the implanted ear	normalized_substring
source	voice	voice	ENT_24377DE662D23898A969	functional voice disturbances	aliases	functional voice disturbances	normalized_substring
source	voice	voice	ENT_24377DE662D23898A969	functional voice disturbances	display_name	functional voice disturbances	normalized_substring
source	voice	voice	ENT_24C4AE7444473D1B20B6	voices talking in first person	aliases	voices talking in first person	normalized_substring
source	voice	voice	ENT_24C4AE7444473D1B20B6	voices talking in first person	display_name	voices talking in first person	normalized_substring
source	voice	voice	ENT_24EB0A598C3D99802B63	non nutritive sucking combined with maternal voice stimulation	aliases	non nutritive sucking combined with maternal voice stimulation	normalized_substring
source	voice	voice	ENT_24EB0A598C3D99802B63	non nutritive sucking combined with maternal voice stimulation	display_name	non nutritive sucking combined with maternal voice stimulation	normalized_substring
source	voice	voice	ENT_250268E0A9E327190BE1	voice disorder	aliases	voice disorder	normalized_substring
source	voice	voice	ENT_250268E0A9E327190BE1	voice disorder	display_name	voice disorder	normalized_substring
source	voice	voice	ENT_2569B1B42DA834BBC441	voice problems	aliases	voice problems	normalized_substring
source	voice	voice	ENT_2569B1B42DA834BBC441	voice problems	display_name	voice problems	normalized_substring
source	acoustic	acoustic	ENT_256E0558E87941BB1C11	acoustic features extracted by openSMILE	aliases	acoustic features extracted by openSMILE	normalized_substring
source	acoustic	acoustic	ENT_256E0558E87941BB1C11	acoustic features extracted by openSMILE	display_name	acoustic features extracted by openSMILE	normalized_substring
source	sound	sound	ENT_25A674A0DD575B7EB257	Strain sonoelastography and 3D-power Doppler ultrasound	aliases	Strain sonoelastography and 3D-power Doppler ultrasound	normalized_substring
source	sound	sound	ENT_25A674A0DD575B7EB257	Strain sonoelastography and 3D-power Doppler ultrasound	display_name	Strain sonoelastography and 3D-power Doppler ultrasound	normalized_substring
source	voice	voice	ENT_266A7327EAF7715C1A9A	improvement in voice	aliases	improvement in voice	normalized_substring
source	voice	voice	ENT_266A7327EAF7715C1A9A	improvement in voice	display_name	improvement in voice	normalized_substring
source	voice	voice	ENT_2706D977C7D3157042BA	deepening in voice	aliases	deepening in voice	normalized_substring
source	voice	voice	ENT_2706D977C7D3157042BA	deepening in voice	display_name	deepening in voice	normalized_substring
source	dysarthria	dysarthria	ENT_272044FCBADDD798B684	dysarthria	aliases	dysarthria	normalized_substring
source	dysarthria	dysarthria	ENT_272044FCBADDD798B684	dysarthria	display_name	dysarthria	normalized_substring
source	sound	sound	ENT_276BAA654B098EDDD433	ocular ultrasound	aliases	ocular ultrasound	normalized_substring
source	sound	sound	ENT_276BAA654B098EDDD433	ocular ultrasound	display_name	ocular ultrasound	normalized_substring
source	voice	voice	ENT_278DE7CE6A38284438C7	disturbance of the voice	aliases	disturbance of the voice	normalized_substring
source	voice	voice	ENT_278DE7CE6A38284438C7	disturbance of the voice	display_name	disturbance of the voice	normalized_substring
source	vocal	vocal	ENT_27BC9F24FCAED82D23D0	injury to the vocal fold	aliases	injury to the vocal fold	normalized_substring
source	vocal	vocal	ENT_27BC9F24FCAED82D23D0	injury to the vocal fold	display_name	injury to the vocal fold	normalized_substring
source	voice	voice	ENT_27BFBD119072704B35DE	voice disease	aliases	voice disease	normalized_substring
source	voice	voice	ENT_27BFBD119072704B35DE	voice disease	display_name	voice disease	normalized_substring
source	sound	sound	ENT_27D1AF4559A4BFD82C64	ultrasound Doppler renal blood flow measurement	aliases	Ultrasound Doppler renal blood flow measurement	normalized_substring
source	sound	sound	ENT_27D1AF4559A4BFD82C64	ultrasound Doppler renal blood flow measurement	aliases	ultrasound Doppler renal blood flow measurement	normalized_substring
source	sound	sound	ENT_27D1AF4559A4BFD82C64	ultrasound Doppler renal blood flow measurement	display_name	ultrasound Doppler renal blood flow measurement	normalized_substring
source	voice	voice	ENT_27F7995438D215602E28	smartphone-recorded voice segments	aliases	smartphone-recorded voice segments	normalized_substring
source	voice	voice	ENT_27F7995438D215602E28	smartphone-recorded voice segments	display_name	smartphone-recorded voice segments	normalized_substring
source	vocal	vocal	ENT_287D742839221248C30C	effortful vocal production	aliases	effortful vocal production	normalized_substring
source	vocal	vocal	ENT_287D742839221248C30C	effortful vocal production	display_name	effortful vocal production	normalized_substring
source	vocal	vocal	ENT_2942E79F05D2928C53F3	huge vocal cord polyp	aliases	huge vocal cord polyp	normalized_substring
source	vocal	vocal	ENT_2942E79F05D2928C53F3	huge vocal cord polyp	display_name	huge vocal cord polyp	normalized_substring
source	voice	voice	ENT_29486E7F97EEDBB84A31	voices commenting	aliases	voices commenting	normalized_substring
source	voice	voice	ENT_29486E7F97EEDBB84A31	voices commenting	display_name	voices commenting	normalized_substring
source	voice	voice	ENT_296FE351BA101095D8B5	voice intrusiveness	aliases	voice intrusiveness	normalized_substring
source	voice	voice	ENT_296FE351BA101095D8B5	voice intrusiveness	display_name	voice intrusiveness	normalized_substring
source	vocal	vocal	ENT_29E5CF87C406F68F1BEE	normal motion of the vocal cord	aliases	normal motion of the vocal cord	normalized_substring
source	vocal	vocal	ENT_29E5CF87C406F68F1BEE	normal motion of the vocal cord	display_name	normal motion of the vocal cord	normalized_substring
source	voice	voice	ENT_29EDE31A09D8B9C8FC64	voice disorders	aliases	voice disorders	normalized_substring
source	voice	voice	ENT_29EDE31A09D8B9C8FC64	voice disorders	display_name	voice disorders	normalized_substring
source	voice	voice	ENT_2A1F5CB668366C81CC6C	hoarsness of voice	aliases	hoarsness of voice	normalized_substring
source	voice	voice	ENT_2A1F5CB668366C81CC6C	hoarsness of voice	display_name	hoarsness of voice	normalized_substring
source	voice	voice	ENT_2A1F7115D62D33C2986E	voice parameters	aliases	voice parameters	normalized_substring
source	voice	voice	ENT_2A1F7115D62D33C2986E	voice parameters	display_name	voice parameters	normalized_substring
source	voice	voice	ENT_2A59C03537F62683254D	monitoring voice changes	aliases	monitoring voice changes	normalized_substring
source	voice	voice	ENT_2A59C03537F62683254D	monitoring voice changes	display_name	monitoring voice changes	normalized_substring
source	acoustic	acoustic	ENT_2A68818689E61558868C	Acoustical and aerodynamic assessment of voice and speech production	aliases	Acoustical and aerodynamic assessment of voice and speech production	normalized_substring
source	acoustic	acoustic	ENT_2A68818689E61558868C	Acoustical and aerodynamic assessment of voice and speech production	display_name	Acoustical and aerodynamic assessment of voice and speech production	normalized_substring
source	voice	voice	ENT_2A68818689E61558868C	Acoustical and aerodynamic assessment of voice and speech production	aliases	Acoustical and aerodynamic assessment of voice and speech production	normalized_substring
source	voice	voice	ENT_2A68818689E61558868C	Acoustical and aerodynamic assessment of voice and speech production	display_name	Acoustical and aerodynamic assessment of voice and speech production	normalized_substring
source	voice	voice	ENT_2A761A551FFD7F165D39	spectrum analysis of the voice signals collected with high frequency	aliases	spectrum analysis of the voice signals collected with high frequency	normalized_substring
source	voice	voice	ENT_2A761A551FFD7F165D39	spectrum analysis of the voice signals collected with high frequency	display_name	spectrum analysis of the voice signals collected with high frequency	normalized_substring
source	vocal	vocal	ENT_2AA63C8836BE687C32C3	vocal weakness and instability	aliases	vocal weakness and instability	normalized_substring
source	vocal	vocal	ENT_2AA63C8836BE687C32C3	vocal weakness and instability	display_name	vocal weakness and instability	normalized_substring
source	acoustic	acoustic	ENT_2AF46A72FB5D7822913B	voice acoustic analysis and EGG	aliases	voice acoustic analysis and EGG	normalized_substring
source	acoustic	acoustic	ENT_2AF46A72FB5D7822913B	voice acoustic analysis and EGG	display_name	voice acoustic analysis and EGG	normalized_substring
source	voice	voice	ENT_2AF46A72FB5D7822913B	voice acoustic analysis and EGG	aliases	voice acoustic analysis and EGG	normalized_substring
source	voice	voice	ENT_2AF46A72FB5D7822913B	voice acoustic analysis and EGG	display_name	voice acoustic analysis and EGG	normalized_substring
source	vocal	vocal	ENT_2B1357B729BA93FA0242	vocal fold polyps	aliases	vocal fold polyps	normalized_substring
source	vocal	vocal	ENT_2B1357B729BA93FA0242	vocal fold polyps	display_name	vocal fold polyps	normalized_substring
source	voice	voice	ENT_2B1ABB285DE66BDF2F85	history of treatment of voice disorders	aliases	history of treatment of voice disorders	normalized_substring
source	voice	voice	ENT_2B1ABB285DE66BDF2F85	history of treatment of voice disorders	display_name	history of treatment of voice disorders	normalized_substring
source	voice	voice	ENT_2B49DBB2D9185AEB018D	voice restoration after postlaryngectomy	aliases	voice restoration after postlaryngectomy	normalized_substring
source	voice	voice	ENT_2B49DBB2D9185AEB018D	voice restoration after postlaryngectomy	display_name	voice restoration after postlaryngectomy	normalized_substring
source	voice	voice	ENT_2B618765A39F460CED91	mother’s voice	aliases	mother’s voice	normalized_substring
source	voice	voice	ENT_2B618765A39F460CED91	mother’s voice	display_name	mother’s voice	normalized_substring
source	voice	voice	ENT_2B73A4228BC890972AB7	physical changes in the voice mechanism	aliases	physical changes in the voice mechanism	normalized_substring
source	voice	voice	ENT_2B73A4228BC890972AB7	physical changes in the voice mechanism	display_name	physical changes in the voice mechanism	normalized_substring
source	acoustic	acoustic	ENT_2BD0C9839F269EB84A1D	mass, tension, and length of acoustic apparatus	aliases	mass, tension, and length of acoustic apparatus	normalized_substring
source	acoustic	acoustic	ENT_2BD0C9839F269EB84A1D	mass, tension, and length of acoustic apparatus	display_name	mass, tension, and length of acoustic apparatus	normalized_substring
source	vocal	vocal	ENT_2BE2702B4D226151DCA2	vocal pathologies	aliases	vocal pathologies	normalized_substring
source	vocal	vocal	ENT_2BE2702B4D226151DCA2	vocal pathologies	display_name	vocal pathologies	normalized_substring
source	voice	voice	ENT_2BF38B8405602D2C9478	Voice analysis	aliases	Voice analysis	normalized_substring
source	voice	voice	ENT_2BF38B8405602D2C9478	Voice analysis	display_name	Voice analysis	normalized_substring
source	voice	voice	ENT_2C3B41A42BE056759730	Voice changes	aliases	Voice changes	normalized_substring
source	voice	voice	ENT_2C3B41A42BE056759730	Voice changes	display_name	Voice changes	normalized_substring
source	vocal	vocal	ENT_2C5A3A5F2D243CE573BA	Polyp of vocal cord	aliases	Polyp of vocal cord	normalized_substring
source	vocal	vocal	ENT_2C5A3A5F2D243CE573BA	Polyp of vocal cord	display_name	Polyp of vocal cord	normalized_substring
